-370 -350 134.94 154.9 67.1472 86.475 0.05
-370 -350 134.94 154.9 86.475 105.803 0.05
-370 -350 134.94 154.9 105.803 125.131 0.05
-370 -350 134.94 154.9 125.131 144.458 0.05
-370 -350 134.94 154.9 144.458 163.786 0.05
-370 -350 134.94 154.9 163.786 183.114 0.05
-370 -350 134.94 154.9 183.114 202.442 0.05
-370 -350 134.94 154.9 202.442 221.769 0.05
-370 -350 134.94 154.9 221.769 241.097 0.05
-370 -350 134.94 154.9 241.097 260.425 0.05
-370 -350 134.94 154.9 260.425 279.753 0.05
-370 -350 134.94 154.9 279.753 299.081 0.05
-370 -350 134.94 154.9 299.081 318.408 0.05
-370 -350 134.94 154.9 318.408 337.736 0.05
-370 -350 134.94 154.9 337.736 357.064 0.05
-370 -350 134.94 154.9 357.064 376.392 0.05
-370 -350 134.94 154.9 376.392 395.719 0.05
-370 -350 134.94 154.9 395.719 415.047 0.05
-370 -350 134.94 154.9 415.047 434.375 0.05
-370 -350 134.94 154.9 434.375 453.703 0.05
-370 -350 134.94 154.9 453.703 473.031 0.05
-370 -350 134.94 154.9 473.031 492.358 0.05
-370 -350 134.94 154.9 492.358 511.686 0.05
-370 -350 134.94 154.9 511.686 531.014 0.05
-370 -350 134.94 154.9 531.014 550.342 0.05
-370 -350 134.94 154.9 550.342 569.669 0.05
-370 -350 134.94 154.9 569.669 588.997 0.05
-370 -350 134.94 154.9 588.997 608.325 0.05
-370 -350 134.94 154.9 608.325 627.653 0.05
-370 -350 134.94 154.9 627.653 646.981 0.05
-370 -350 134.94 154.9 646.981 666.308 0.05
-370 -350 134.94 154.9 666.308 685.636 0.05
-370 -350 134.94 154.9 685.636 704.964 0.05
-370 -350 154.9 174.86 -10.1639 9.16389 0.05
-370 -350 154.9 174.86 9.16389 28.4917 0.05
-370 -350 154.9 174.86 28.4917 47.8194 0.05
-370 -350 154.9 174.86 47.8194 67.1472 0.05
-370 -350 154.9 174.86 67.1472 86.475 0.05
-370 -350 154.9 174.86 86.475 105.803 0.05
-370 -350 154.9 174.86 105.803 125.131 0.05
-370 -350 154.9 174.86 125.131 144.458 0.05
-370 -350 154.9 174.86 144.458 163.786 0.05
-370 -350 154.9 174.86 163.786 183.114 0.05
-370 -350 154.9 174.86 183.114 202.442 0.05
-370 -350 154.9 174.86 202.442 221.769 0.05
-370 -350 154.9 174.86 221.769 241.097 0.05
-370 -350 154.9 174.86 241.097 260.425 0.05
-370 -350 154.9 174.86 260.425 279.753 0.05
-370 -350 154.9 174.86 279.753 299.081 0.05
-370 -350 154.9 174.86 299.081 318.408 0.05
-370 -350 154.9 174.86 318.408 337.736 0.05
-370 -350 154.9 174.86 337.736 357.064 0.05
-370 -350 154.9 174.86 357.064 376.392 0.05
-370 -350 154.9 174.86 376.392 395.719 0.05
-370 -350 154.9 174.86 395.719 415.047 0.05
-370 -350 154.9 174.86 415.047 434.375 0.05
-370 -350 154.9 174.86 434.375 453.703 0.05
-370 -350 154.9 174.86 453.703 473.031 0.05
-370 -350 154.9 174.86 473.031 492.358 0.05
-370 -350 154.9 174.86 492.358 511.686 0.05
-370 -350 154.9 174.86 511.686 531.014 0.05
-370 -350 154.9 174.86 531.014 550.342 0.05
-370 -350 154.9 174.86 550.342 569.669 0.05
-370 -350 154.9 174.86 569.669 588.997 0.05
-370 -350 154.9 174.86 588.997 608.325 0.05
-370 -350 154.9 174.86 608.325 627.653 0.05
-370 -350 154.9 174.86 627.653 646.981 0.05
-370 -350 154.9 174.86 646.981 666.308 0.05
-370 -350 154.9 174.86 666.308 685.636 0.05
-370 -350 154.9 174.86 685.636 704.964 0.05
-370 -350 174.86 194.82 -10.1639 9.16389 0.05
-370 -350 174.86 194.82 9.16389 28.4917 0.05
-370 -350 174.86 194.82 28.4917 47.8194 0.05
-370 -350 174.86 194.82 47.8194 67.1472 0.05
-370 -350 174.86 194.82 67.1472 86.475 0.05
-370 -350 174.86 194.82 86.475 105.803 0.05
-370 -350 174.86 194.82 105.803 125.131 0.05
-370 -350 174.86 194.82 125.131 144.458 0.05
-370 -350 174.86 194.82 144.458 163.786 0.05
-370 -350 174.86 194.82 163.786 183.114 0.05
-370 -350 174.86 194.82 183.114 202.442 0.05
-370 -350 174.86 194.82 202.442 221.769 0.05
-370 -350 174.86 194.82 221.769 241.097 0.05
-370 -350 174.86 194.82 241.097 260.425 0.05
-370 -350 174.86 194.82 260.425 279.753 0.05
-370 -350 174.86 194.82 279.753 299.081 0.05
-370 -350 174.86 194.82 299.081 318.408 0.05
-370 -350 174.86 194.82 318.408 337.736 0.05
-370 -350 174.86 194.82 337.736 357.064 0.05
-370 -350 174.86 194.82 357.064 376.392 0.05
-370 -350 174.86 194.82 376.392 395.719 0.05
-370 -350 174.86 194.82 395.719 415.047 0.05
-370 -350 174.86 194.82 415.047 434.375 0.05
-370 -350 174.86 194.82 434.375 453.703 0.05
-370 -350 174.86 194.82 453.703 473.031 0.05
-370 -350 174.86 194.82 473.031 492.358 0.05
-370 -350 174.86 194.82 492.358 511.686 0.05
-370 -350 174.86 194.82 511.686 531.014 0.05
-370 -350 174.86 194.82 531.014 550.342 0.05
-370 -350 174.86 194.82 550.342 569.669 0.05
-370 -350 174.86 194.82 569.669 588.997 0.05
-370 -350 174.86 194.82 588.997 608.325 0.05
-370 -350 174.86 194.82 608.325 627.653 0.05
-370 -350 174.86 194.82 627.653 646.981 0.05
-370 -350 174.86 194.82 646.981 666.308 0.05
-370 -350 174.86 194.82 666.308 685.636 0.05
-370 -350 174.86 194.82 685.636 704.964 0.05
-370 -350 194.82 214.78 -10.1639 9.16389 0.05
-370 -350 194.82 214.78 9.16389 28.4917 0.05
-370 -350 194.82 214.78 28.4917 47.8194 0.05
-370 -350 194.82 214.78 47.8194 67.1472 0.05
-370 -350 194.82 214.78 67.1472 86.475 0.05
-370 -350 194.82 214.78 86.475 105.803 0.05
-370 -350 194.82 214.78 105.803 125.131 0.05
-370 -350 194.82 214.78 125.131 144.458 0.05
-370 -350 194.82 214.78 144.458 163.786 0.05
-370 -350 194.82 214.78 163.786 183.114 0.05
-370 -350 194.82 214.78 183.114 202.442 0.05
-370 -350 194.82 214.78 202.442 221.769 0.05
-370 -350 194.82 214.78 221.769 241.097 0.05
-370 -350 194.82 214.78 241.097 260.425 0.05
-370 -350 194.82 214.78 260.425 279.753 0.05
-370 -350 194.82 214.78 279.753 299.081 0.05
-370 -350 194.82 214.78 299.081 318.408 0.05
-370 -350 194.82 214.78 318.408 337.736 0.05
-370 -350 194.82 214.78 337.736 357.064 0.05
-370 -350 194.82 214.78 357.064 376.392 0.05
-370 -350 194.82 214.78 376.392 395.719 0.05
-370 -350 194.82 214.78 395.719 415.047 0.05
-370 -350 194.82 214.78 415.047 434.375 0.05
-370 -350 194.82 214.78 434.375 453.703 0.05
-370 -350 194.82 214.78 453.703 473.031 0.05
-370 -350 194.82 214.78 473.031 492.358 0.05
-370 -350 194.82 214.78 492.358 511.686 0.05
-370 -350 194.82 214.78 511.686 531.014 0.05
-370 -350 194.82 214.78 531.014 550.342 0.05
-370 -350 194.82 214.78 550.342 569.669 0.05
-370 -350 194.82 214.78 569.669 588.997 0.05
-370 -350 194.82 214.78 588.997 608.325 0.05
-370 -350 194.82 214.78 608.325 627.653 0.05
-370 -350 194.82 214.78 627.653 646.981 0.05
-370 -350 194.82 214.78 646.981 666.308 0.05
-370 -350 194.82 214.78 666.308 685.636 0.05
-370 -350 194.82 214.78 685.636 704.964 0.05
-370 -350 214.78 234.74 -10.1639 9.16389 0.05
-370 -350 214.78 234.74 9.16389 28.4917 0.05
-370 -350 214.78 234.74 28.4917 47.8194 0.05
-370 -350 214.78 234.74 47.8194 67.1472 0.05
-370 -350 214.78 234.74 67.1472 86.475 0.05
-370 -350 214.78 234.74 86.475 105.803 0.05
-370 -350 214.78 234.74 105.803 125.131 0.05
-370 -350 214.78 234.74 125.131 144.458 0.05
-370 -350 214.78 234.74 144.458 163.786 0.05
-370 -350 214.78 234.74 163.786 183.114 0.05
-370 -350 214.78 234.74 183.114 202.442 0.05
-370 -350 214.78 234.74 202.442 221.769 0.05
-370 -350 214.78 234.74 221.769 241.097 0.05
-370 -350 214.78 234.74 241.097 260.425 0.05
-370 -350 214.78 234.74 260.425 279.753 0.05
-370 -350 214.78 234.74 279.753 299.081 0.05
-370 -350 214.78 234.74 299.081 318.408 0.05
-370 -350 214.78 234.74 318.408 337.736 0.05
-370 -350 214.78 234.74 337.736 357.064 0.05
-370 -350 214.78 234.74 357.064 376.392 0.05
-370 -350 214.78 234.74 376.392 395.719 0.05
-370 -350 214.78 234.74 395.719 415.047 0.05
-370 -350 214.78 234.74 415.047 434.375 0.05
-370 -350 214.78 234.74 434.375 453.703 0.05
-370 -350 214.78 234.74 453.703 473.031 0.05
-370 -350 214.78 234.74 473.031 492.358 0.05
-370 -350 214.78 234.74 492.358 511.686 0.05
-370 -350 214.78 234.74 511.686 531.014 0.05
-370 -350 214.78 234.74 531.014 550.342 0.05
-370 -350 214.78 234.74 550.342 569.669 0.05
-370 -350 214.78 234.74 569.669 588.997 0.05
-370 -350 214.78 234.74 588.997 608.325 0.05
-370 -350 214.78 234.74 608.325 627.653 0.05
-370 -350 214.78 234.74 627.653 646.981 0.05
-370 -350 214.78 234.74 646.981 666.308 0.05
-370 -350 214.78 234.74 666.308 685.636 0.05
-370 -350 214.78 234.74 685.636 704.964 0.05
-370 -350 234.74 254.7 -10.1639 9.16389 0.05
-370 -350 234.74 254.7 9.16389 28.4917 0.05
-370 -350 234.74 254.7 28.4917 47.8194 0.05
-370 -350 234.74 254.7 47.8194 67.1472 0.05
-370 -350 234.74 254.7 67.1472 86.475 0.05
-370 -350 234.74 254.7 86.475 105.803 0.05
-370 -350 234.74 254.7 105.803 125.131 0.05
-370 -350 234.74 254.7 125.131 144.458 0.05
-370 -350 234.74 254.7 144.458 163.786 0.05
-370 -350 234.74 254.7 163.786 183.114 0.05
-370 -350 234.74 254.7 183.114 202.442 0.05
-370 -350 234.74 254.7 202.442 221.769 0.05
-370 -350 234.74 254.7 221.769 241.097 0.05
-370 -350 234.74 254.7 241.097 260.425 0.05
-370 -350 234.74 254.7 260.425 279.753 0.05
-370 -350 234.74 254.7 279.753 299.081 0.05
-370 -350 234.74 254.7 299.081 318.408 0.05
-370 -350 234.74 254.7 318.408 337.736 0.05
-370 -350 234.74 254.7 337.736 357.064 0.05
-370 -350 234.74 254.7 357.064 376.392 0.05
-370 -350 234.74 254.7 376.392 395.719 0.05
-370 -350 234.74 254.7 395.719 415.047 0.05
-370 -350 234.74 254.7 415.047 434.375 0.05
-370 -350 234.74 254.7 434.375 453.703 0.05
-370 -350 234.74 254.7 453.703 473.031 0.05
-370 -350 234.74 254.7 473.031 492.358 0.05
-370 -350 234.74 254.7 492.358 511.686 0.05
-370 -350 234.74 254.7 511.686 531.014 0.05
-370 -350 234.74 254.7 531.014 550.342 0.05
-370 -350 234.74 254.7 550.342 569.669 0.05
-370 -350 234.74 254.7 569.669 588.997 0.05
-370 -350 234.74 254.7 588.997 608.325 0.05
-370 -350 234.74 254.7 608.325 627.653 0.05
-370 -350 234.74 254.7 627.653 646.981 0.05
-370 -350 234.74 254.7 646.981 666.308 0.05
-370 -350 234.74 254.7 666.308 685.636 0.05
-370 -350 234.74 254.7 685.636 704.964 0.05
-370 -350 254.7 274.66 -10.1639 9.16389 0.05
-370 -350 254.7 274.66 9.16389 28.4917 0.05
-370 -350 254.7 274.66 28.4917 47.8194 0.05
-370 -350 254.7 274.66 47.8194 67.1472 0.05
-370 -350 254.7 274.66 67.1472 86.475 0.05
-370 -350 254.7 274.66 86.475 105.803 0.05
-370 -350 254.7 274.66 105.803 125.131 0.05
-370 -350 254.7 274.66 125.131 144.458 0.05
-370 -350 254.7 274.66 144.458 163.786 0.05
-370 -350 254.7 274.66 163.786 183.114 0.05
-370 -350 254.7 274.66 183.114 202.442 0.05
-370 -350 254.7 274.66 202.442 221.769 0.05
-370 -350 254.7 274.66 221.769 241.097 0.05
-370 -350 254.7 274.66 241.097 260.425 0.05
-370 -350 254.7 274.66 260.425 279.753 0.05
-370 -350 254.7 274.66 279.753 299.081 0.05
-370 -350 254.7 274.66 299.081 318.408 0.05
-370 -350 254.7 274.66 318.408 337.736 0.05
-370 -350 254.7 274.66 337.736 357.064 0.05
-370 -350 254.7 274.66 357.064 376.392 0.05
-370 -350 254.7 274.66 376.392 395.719 0.05
-370 -350 254.7 274.66 395.719 415.047 0.05
-370 -350 254.7 274.66 415.047 434.375 0.05
-370 -350 254.7 274.66 434.375 453.703 0.05
-370 -350 254.7 274.66 453.703 473.031 0.05
-370 -350 254.7 274.66 473.031 492.358 0.05
-370 -350 254.7 274.66 492.358 511.686 0.05
-370 -350 254.7 274.66 511.686 531.014 0.05
-370 -350 254.7 274.66 531.014 550.342 0.05
-370 -350 254.7 274.66 550.342 569.669 0.05
-370 -350 254.7 274.66 569.669 588.997 0.05
-370 -350 254.7 274.66 588.997 608.325 0.05
-370 -350 254.7 274.66 608.325 627.653 0.05
-370 -350 254.7 274.66 627.653 646.981 0.05
-370 -350 254.7 274.66 646.981 666.308 0.05
-370 -350 254.7 274.66 666.308 685.636 0.05
-370 -350 254.7 274.66 685.636 704.964 0.05
-370 -350 274.66 294.62 -10.1639 9.16389 0.05
-370 -350 274.66 294.62 9.16389 28.4917 0.05
-370 -350 274.66 294.62 28.4917 47.8194 0.05
-370 -350 274.66 294.62 47.8194 67.1472 0.05
-370 -350 274.66 294.62 67.1472 86.475 0.05
-370 -350 274.66 294.62 86.475 105.803 0.05
-370 -350 274.66 294.62 105.803 125.131 0.05
-370 -350 274.66 294.62 125.131 144.458 0.05
-370 -350 274.66 294.62 144.458 163.786 0.05
-370 -350 274.66 294.62 163.786 183.114 0.05
-370 -350 274.66 294.62 183.114 202.442 0.05
-370 -350 274.66 294.62 202.442 221.769 0.05
-370 -350 274.66 294.62 221.769 241.097 0.05
